"rn","lcSn","bsshNm","telno","adres","etcAdres","zip","lcinfoLa","lcinfoLo","cl","clNm","scopeCd","scope","hmpg"
"7447","50035578","안성공도ACT태권도","031-653-2789","경기도 안성시 공도1로 25-0,청담비전파크 403호","청담비전파크 403호","17561","37.0011899","127.1687057","09","아동안전지킴이집","","",""
"7448","50009857","안성공도약국","031-657-1880","경기도 안성시 공도로 83-0","","17561","36.9998312","127.1702821","09","아동안전지킴이집","","",""
"7449","50035570","안성내혜홀태권도장","031-671-3716","경기도 안성시 내혜홀2길 58-0,2층","2층","","37.0067661","127.2654332","09","아동안전지킴이집","","",""
"7450","50035571","안성더베스트 태권도장","--","경기도 안성시 금산2길 17-0","","17587","37.0123527","127.2712002","09","아동안전지킴이집","","",""
"7451","50035568","안성동광태권도장","031-671-1102","경기도 안성시 서운로 791-11,동광아파트 상가 3층 303호","동광아파트 상가 3층 303호","17597","36.9806769","127.266695","09","아동안전지킴이집","","",""
"7452","50009823","안성비룡슈퍼문구","031-675-1053","경기도 안성시 비룡로 77-0","","17570","37.0140711","37.0140711","09","아동안전지킴이집","","",""
"7453","50039555","안성삼성약국","031-674-8856","경기도 안성시 삼백로 8-0","","17512","37.0747663","127.3756771","09","아동안전지킴이집","","",""
"7454","50035577","안성삼성태권도","031-616-7777","경기도 안성시 공도로 132-0,골드일번가 402호","골드일번가 402호","17559","37.0014047","127.1749614","09","아동안전지킴이집","","",""
"7455","50035576","안성신세계공인중개사","031-657-8249","경기도 안성시 공도로 77-0,1층1호","1층1호","17561","36.9996277","127.1695316","09","아동안전지킴이집","","",""
"7456","50038297","안성알톤자전거","031-671-3333","경기도 안성시 중앙로389번길 58-0","","17589","37.0099091","127.2709538","09","아동안전지킴이집","","",""
"7457","50009846","안성양진문구","031-655-7979","경기도 안성시 진사길 51-0","","17564","36.9901784","127.1409099","09","아동안전지킴이집","","",""
"7458","50019002","안성어린이집","063-323-0105","전라북도 무주군 안성면 장기리,1555-3","1555-3","","35.86394476","127.65322099","09","아동안전지킴이집","","",""
"7459","50033408","안성열린마트(나들가게)","031-671-6013","경기도 안성시 향교길 5-0,1층 열린마트","1층 열린마트","456-090","37.0134795","127.2727289","09","아동안전지킴이집","","",""
"7460","50035584","안성완산골명가식당","031-672-2951","경기도 안성시 읍내길 31-0","","17502","37.0607097","127.1948739","09","아동안전지킴이집","","",""
"7461","50035569","안성용인대비호태권도장","031-672-2949","경기도 안성시 아양3로 49-0,베스트클래스 401호","베스트클래스 401호","17577","37.006461","127.2526381","09","아동안전지킴이집","","",""
"7462","50035575","안성용인대일죽태권도","031-672-9992","경기도 안성시 송천길 73-0","","17529","37.0921015","127.4756049","09","아동안전지킴이집","","",""
"7463","50035574","안성일죽원도체육관","031-674-5420","경기도 안성시 주래본죽로 88-0","","17528","37.092635","127.4842404","09","아동안전지킴이집","","",""
"7464","50009886","안성제주통돼지","031-677-0755","경기도 안성시 금광초교길 43-0","","17535","37.0011544","127.3234393","09","아동안전지킴이집","","",""
"7465","50009864","안성진현슈퍼","--","경기도 안성시 미륵로 26-0","","17540","37.0514331","127.2621585","09","아동안전지킴이집","","",""
"7466","50009855","안성찡찡이떡볶이","031-655-1130","경기도 안성시 진사길 59-0","","17564","36.989594","127.1411074","09","아동안전지킴이집","","",""
"7467","50019001","안성청소년문화의집","063-323-1582","전북 무주군 안성면 장기리 1554-3","","568-845","35.8642022","127.6540363","09","아동안전지킴이집","","",""
"7468","50009863","안성초롱마트","--","경기도 안성시 모산로 84-2","","17543","37.0263777","127.2443622","09","아동안전지킴이집","","",""
"7469","50035580","안성한얼태권도장","031-618-7877","경기도 안성시 양기길 48-0,상가동 3층","상가동 3층","17558","37.005781","127.2008243","09","아동안전지킴이집","","",""
"7470","50009871","안성할매추어탕","031-676-9856","경기도 안성시 미륵로 8-0","","17540","37.0497555","127.2619162","09","아동안전지킴이집","","",""
"7471","50039558","안성홍익태권도장","031-672-1511","경기도 안성시 종합운동장로 132-0","","17535","37.0106797","127.3298385","09","아동안전지킴이집","","",""
"7472","50043494","안신문구할인점","--","경상남도 거제시 아주1로 102-1","","53308","34.867868","34.867868","09","아동안전지킴이집","","",""
"7473","50020556","안심상회","053-852-5800","경북 경산시 남산면 산양리 70-20","","712-862","35.7930972","128.8368673","09","아동안전지킴이집","","",""
"7474","50037714","안심어린이집","053-962-4082","대구광역시 동구 안심로41길 65-8","","41110","35.8717976","128.7081873","09","아동안전지킴이집","","",""
"7475","50040283","안양노인전문요양원","031-471-3792","경기도 안양시 만안구 석수동,236-2","236-2","430-850","37.4209329","126.9182408","23","노인복지시설","","",""
"7476","50038502","안양문구슈퍼","062-381-6427","광주광역시 서구 월드컵4강로116번길 7-0","","61985","35.1473183","126.8729251","09","아동안전지킴이집","","",""
"7477","50007543","안양보룡약국","031-465-0140","경기도 안양시 만안구 안양로 259-0","","13997","37.3957338","126.9235498","09","아동안전지킴이집","","",""
"7478","50040934","안양의집","031-471-2391","경기도 안양시 만안구 석수동,238","238","","37.4202628","126.9188605","22","아동복지시설","","",""
"7479","50007576","안양정가삼계탕","031-449-3279","경기도 안양시 만안구 안양로304번길 35-0","","13992","37.4002317","126.92274","09","아동안전지킴이집","","",""
"7480","50037136","안양지역아동센터","061-864-1318","전라남도 장흥군 안양로 116-1,67-7","67-7","59338","34.6488468","126.9733174","09","아동안전지킴이집","","",""
"7481","50015160","안일약국","043-253-8999","충청북도 청주시 청원구 상당로 295-1","","28479","36.6547567","127.4883615","09","아동안전지킴이집","","",""
"7482","50020917","안정슈퍼","054-632-5596","경상북도 영주시 신재로 532-0","","36050","36.8459534","36.8459534","09","아동안전지킴이집","","",""
"7483","50034323","안천터미널","063-432-3568","전라북도 진안군 진무로 2980-0","","55407","35.8964076","127.5508547","09","아동안전지킴이집","","",""
"7484","50000775","안흥어린이집","033-342-6460","횡성군 안흥면  안흥리 310-33","","","37.410367","128.1587704","09","아동안전지킴이집","","",""
"7485","50043144","알가오피스","--","세종특별자치시 세종시 조치원읍 교리","","30023","36.6040275","36.6040275","09","아동안전지킴이집","","",""
"7486","50036407","알가오피스","041-867-6284","세종특별자치시 세종시 조치원읍 교리,11-6","11-6","30023","36.6040275","127.2972472","09","아동안전지킴이집","","",""
"7487","50013330","알뜰가구","02-885-4587","서울특별시 관악구 원신길 135-0","","08846","37.4668441","37.4668441","09","아동안전지킴이집","","",""
"7488","50007710","알뜰미도슈퍼","031-393-8305","경기도 군포시 고산로 747-1,103호","103호","15801","37.3757919","37.3757919","09","아동안전지킴이집","","",""
"7489","50019565","알뜰설비","061-335-6582","전남 나주시 다시면 월태리  570-4","","520-934","35.0171018","126.640483","09","아동안전지킴이집","","",""
"7490","50037975","알뜰수퍼","051-412-5142","부산광역시 영도구 청학동,382-85","382-85","49022","35.0963223","129.0565187","09","아동안전지킴이집","","",""
"7491","50019719","알뜰수퍼","061-867-4280","전라남도 장흥군 장흥대로 1356-0","","59357","34.5279677","126.9541075","09","아동안전지킴이집","","",""
"7492","50043984","알뜰슈퍼","--","울산광역시 북구 오치골6길 1-0","","44260","35.5462989","35.5462989","09","아동안전지킴이집","","",""
"7493","50018853","알뜰슈퍼","063-582-4052","전라북도 부안군 고인돌로 313-0","","579-863","35.7070869","126.6584797","09","아동안전지킴이집","","",""
"7494","50004484","알뜰슈퍼","032-576-4944","인천 서구 가좌4동 349-2","","404-816","37.4869584","126.6851729","09","아동안전지킴이집","","",""
"7495","50019647","알뜰슈퍼","061-835-9690","전라남도 고흥군 고흥로 4279-0","","","34.7810476","34.7810476","09","아동안전지킴이집","","",""
"7496","50003499","알뜰할인마트","053-761-3302","대구 수성구 지산동 1057-9","","706-842","35.8322605","128.6246577","09","아동안전지킴이집","","",""
"7497","50020116","알라딘문구","054-749-6039","경상북도 경주시 북성로29번길 26-0","","38142","35.8497072","129.2050867","09","아동안전지킴이집","","",""
"7498","50043746","알리바바 거창점","--","경상남도 거창군 강변로 255-0,알리바바 커피","알리바바 커피","50136","35.688977","35.688977","09","아동안전지킴이집","","",""
"7499","50030358","알톤자전거","061-285-0574","전라남도 목포시 옥암로 181-0","","58658","34.8141911","126.4210732","09","아동안전지킴이집","","",""
"7500","50035127","알파","041-935-3936","충청남도 보령시 보령북로 102-0,알파 문구점","알파 문구점","355-930","36.3535701","126.5952547","09","아동안전지킴이집","","",""
"7501","50014197","알파 영등포구청점","02-2633-4278","서울 영등포구 당산동3가 338","","150-803","37.5242172","126.8965348","09","아동안전지킴이집","","",""
"7502","50000868","알파 인제현리점","033-462-2355","인제군 기린면 현리 639-7","","252-845","38.19502156","129.19647217","09","아동안전지킴이집","","",""
"7503","50040714","알파남문점","--","경상남도 창원시 진해구 웅천동로 60-0","","51617","35.1035225","128.7522756","09","아동안전지킴이집","","",""
"7504","50037720","알파남밀양점","055-391-1477","경상남도 밀양시 수산중앙로 127-0","","","35.3767537","128.7184291","09","아동안전지킴이집","","",""
"7505","50011355","알파문구","031-584-8754","경기도 가평군 청평중앙로72번길 16-0","","12452","37.7381483","127.4224755","09","아동안전지킴이집","","",""
"7506","50043469","알파문구","--","경상남도 거제시 수양로 449-0","","53237","34.8921949","34.8921949","09","아동안전지킴이집","","",""
"7507","50043421","알파문구","--","경상남도 고성군 중앙로 19-0,알파문구","알파문구","52942","34.9745728","34.9745728","09","아동안전지킴이집","","",""
"7508","50012493","알파문구","02-717-8700"," 서울 용산구 청파동3가  61-2","","140-133","37.54342","126.9705525","09","아동안전지킴이집","","",""
"7509","50042591","알파문구","02-444-4590","서울특별시 광진구 뚝섬로 661-0","","05059","37.5316508","37.5316508","09","아동안전지킴이집","","",""
"7510","50019791","알파문구","061-761-3751","전라남도 광양시 은장도길 18-0","","57740","34.9778964","34.9778964","09","아동안전지킴이집","","",""
"7511","50004561","알파문구","032-567-1341","인천 서구 당하동 22-21 뉴시티프라자 101호,102호","102호","","37.5926532","126.697877","09","아동안전지킴이집","","",""
"7512","50033871","알파문구","063-564-3705","전라북도 고창군 중앙로 234-0","","56432","35.4348292","126.7010608","09","아동안전지킴이집","","",""
