"serial_no","place_name","phone_number","address","zip_code","sigungu","sido"
"50038139","심곡 지역아동센터","032-562-0691","인천광역시 서구 승학로 278-0 3층","22725","인천광역시","인천"
"50021124","심봉사고로케","054-555-5926","경상북도 문경시 매봉4길 13-0","36979","문경시","경북"
"50038087","심지약국","043-274-5935","충청북도 청주시 서원구 충렬로 46-0","28651","청주시","충북"
"50030106","심청골효도의집","061-363-4438","전라남도 곡성군 곡성읍 묘천리 767-3","516-806","곡성군","전남"
"50040967","심향영육아원","033-731-2447","강원 원주시 호저면 대덕리 647","220--92","원주시","강원"
"50002122","싱싱과일마트","051-323-3242","부산광역시 사상구 학감대로49번길 28-0","47054","부산광역시","부산"
"50041185","싱싱마트","02-891-2199","경기도 광명시 하안로 237-0","14309","광명시","경기"
"50038190","싱싱마트","031-528-2672","경기도 남양주시 오남읍 오남리 888","12048","남양주시","경기"
"50022138","싸게파는집(할인마트)","055-224-3721","경남 창원시 마산합포구 교방동 367-1","631-851","창원시","경남"
"50020042","쌍둥이 문구","061-373-2917","전남 화순군 화순읍 훈리 37-14","519-805","화순군","전남"
"50015529","쌍둥이슈퍼","043-225-9622","충청북도 청주시 상당구 낭성시내길 21-0","","청주시","충북"
"50043686","쌍림세븐일레븐편의점","--","경상북도 고령군 쌍림면 대가야로637","","고령군","경북"
"50021611","쌍림우체국","054-955-0001","경북 고령군 쌍림면 귀원리  271-3","717-851","고령군","경북"
"50019513","쌍암마트","061-754-6433","전라남도 순천시 승주로 716-0","57908","순천시","전남"
"50042612","쌍용늘푸른 약국","052-222-3344","울산광역시 울주군 삼정로 92-0 쌍용하나빌리지 상가 24동 104호","44961","울산광역시","울산"
"50020239","쌍용문구슈퍼","054-247-8457","경상북도 포항시 북구 서동로47번길 14-0","37703","포항시","경북"
"50010669","쌍용부동산","031-902-2300","경기도 고양시 일산동구 마두동 717","410-810","고양시","경기"
"50040017","쌍용부동산","--","서울 종로구 낙산길 196","","종로구","서울"
"50007661","쌍용부동산","02-502-4839","경기도 과천시 부림동 복합상가 마동 103호","13831","과천시","경기"
"50043333","쌍용아이파크어린이집","041-574-5772","충청남도 천안시 서북구 충무로 124-24","31175","천안시","충남"
"50034067","쌍용키즈태권도","031-851-0119","경기도 의정부시 용현동 391-19 건영아파트상가","480-839","의정부시","경기"
"50031834","쌍용할인마트","063-224-1940","전라북도 전주시 완산구 삼천동1가 705-4","560-847","전주시","전북"
"50030920","쌍용헤어샵","062-571-7387","광주광역시 북구 설죽로 585-0","61033","광주광역시","광주"
"50040484","쌘뽈요양원","041-741-4045","충남 논산시 은진면 교촌리 346-4","320--82","논산시","충남"
"50031108","쌩큐마트","053-553-1638","대구광역시 서구 달구벌대로371길 60-0","41868","대구","대구"
"50005336","쌩큐마트(e편한마트)","062-265-2880","광주 북구 우산동  604-4","500-851","북구","광주"
"50034601","써티하우스","054-437-5602","경상북도 김천시 성내동 208-12","740-100","김천시","경북"
"50010394","썬팬시문구","031-867-7771","양주시 덕계동 631","482-050","양주시","경기"
"50004577","쎄라문구","032-547-7043","인천광역시 계양구 작전동 140-8","407-060","인천광역시","인천"
"50034795","쎄븐마트","033-748-4994","강원도 원주시 학성동","220-963","원주시","강원"
"50036086","씨네틱씽크에듀강릉교동점","033-644-1424","강원도 강릉시 율곡초교길39번길 19-14 1층","25513","강릉시","강원"
"50040731","씨스페이스","02-755-9789","서울특별시 중구 정동길 15-0 0","04518","서울특별시","서울"
"50037876","씨스페이스","031-855-3355","경기도 의정부시 망월로 63-0 상가","11647","의정부시","경기"
"50020732","씨스페이스","054-432-0285","경북 김천시 황금동 37-7","","김천시","경북"
"50043956","씨유 안양호성점","031-429-4288","경기도 안양시 동안구 호성로 29-0 1층","14127","안양시","경기"
"50034483","씨유 편의점(백석초교점)","070-4203-7496","경기도 양주시 백석읍 오산리 538-15","482-835","양주시","경기"
"50038783","씨유영종","032-746-1478","인천광역시 중구 운중로 218-0 CU 영종SK주유소점","22358","인천광역시","인천"
"50014063","씨채널안경원","02-2678-8417","서울 영등포구 양평동4가 73 양평로 109","150-866","영등포구","서울"
"50042252","씨채널안경원","","서울 영등포구 양평로 109","","영등포구","서울"
"50042187","씨채널안경원","","서울 영등포구 양평로 109","","영등포구","서울"
"50038385","씨채널안경점","032-351-0110","경기도 부천시 범안로 117-0","14782","부천시","경기"
"50005966","씨티약국","042-320-9732","대전시 대덕구 대화동 35-419","306-801","대전시","대전"
"50043740","씨티헤어","--","경상남도 창원시 진해구 자은로64번나길 15-0","51637","창원시","경남"
"50004312","씽크빅문구","032-528-7965","인천시 부평구 산곡동 145-7","","인천시","인천"
"50031548","아 카페","053-625-0943","대구광역시 남구 봉덕초등길 23-0","42506","대구","대구"
"50040550","아가페노인전문요양원","063-856-1038","전북 익산시 황등면 율촌리 232-36","570--81","익산시","전북"
"50040511","아가페정양원","063-856-4671","전북 익산시 황등면 율촌리 185","570--81","익산시","전북"
"50022744","아구하우스","055-552-9395","경상남도 창원시 진해구 용원중로5번길 5-0 아구하우스","51610","창원시","경남"
"50016897","아담마트","041-546-3781","충청남도 아산시 권곡동","31518","아산시","충남"
"50012715","아담약국","02-817-3632","서울시 동작구 흑석동   43-94","156-857","서울시","서울"
"50020416","아델리아마트","--","경북 포항시 남구 대잠동 970","790-826","포항시","경북"
"50031068","아동보호전문기관","032-439-1391","인천광역시 남구 경원대로 899-0","402-848","인천광역시","인천"
"50035083","아동센타","063-842-3812","전라북도 익산시 춘포로 355-0","54581","익산시","전북"
"50004509","아동책도서","032-578-9101","인천 서구 석남3동 470-10","404-824","서구","인천"
"50001031","아라주공아파트 관리사무소","064-702-9741","제주특별자치도 제주시 아라일동 1683번지","690-121","제주시","제주"
"50006292","아라태권도","052-258-9008","울산시 남구 삼산동 1529-4","680-743","울산시","울산"
"50041191","아로마뜨 베이커리","02-897-4155","경기도 광명시 안재로2번길 43-0","14259","광명시","경기"
"50032214","아름다운 실버타운","054-873-5510","경상북도 청송군 청송읍 덕리 300","763-804","청송군","경북"
"50013602","아름다운 온누리약국","02-932-0092","서울특별시 노원구 상계동 749-10","139-832","서울특별시","서울"
"50040520","아름다운 은혜원","063-222-6912","전라북도 완주군 계안로 447-22","55363","완주군","전북"
"50043690","아름다운가게","051-202-8701","부산광역시 사하구 대티로 3-0","49319","부산광역시","부산"
"50031906","아름다운마을(장애인시설)","--","전라북도 고창군 풍촌길 8-0","56410","고창군","전북"
"50004638","아름다운약국","032-546-7870","인천광역시 계양구 효성동 275","407-829","인천광역시","인천"
"50036048","아름다운약국","042-822-8843","대전광역시 유성구 지족동 916-14","34085","대전광역시","대전"
"50040423","아름다운은빛농장","033-436-7000","강원도 홍천군 서석면 검산리 747","250--83","홍천군","강원"
"50015308","아름문구팬시","043-237-0921","충청북도 청주시 흥덕구 복대동 3033번지","28422","청주시","충북"
"50035798","아름뮤직앤아트센터","053-553-6691","대구광역시 서구 북비산로49길 2-0","41738","대구","대구"
"50008535","아름슈퍼","02-807-0404","경기도 광명시 하안로 320-0","14247","광명시","경기"
"50037984","아름슈퍼","--","부산광역시 사하구 윤공단로 78-0","49493","부산광역시","부산"
"50002496","아름음악학원","051-203-3513","부산광역시 사하구 승학로 128-0 (하단)","49331","부산광역시","부산"
"50040172","아름피아노학원","033-592-0003","강원도 정선군 파랑새길 36-0","","정선군","강원"
"50043708","아리랑진주냉면","--","경상남도 밀양시 예림서원로 8-0 1층","50404","밀양시","경남"
"50042117","아리솔약국","052-275-1636","울산광역시 남구 팔등로67번길 17-0","44679","울산광역시","울산"
"50038273","아리엔(일식당)","031-511-0399","경기도 남양주시 호평동 386-4","12141","남양주시","경기"
"50041601","아림사문구","--","종로구 명륜1가 33-2","","종로구","주소불명"
"50020577","아모스안동점(미용재료)","054-854-5343","경북 안동시 남문동  187-2","760-180","안동시","경북"
"50035343","아비앙또 제과점","051-264-2088","부산광역시 사하구 다대로 269-0","49509","부산광역시","부산"
"50043345","아빠문구","--","전라북도 전주시 덕진구 와룡로 28-0","54832","전주시","전북"
"50039955","아빠와 크레파스","031-774-5452","경기도 양평군 양수로152번길 2-1","12585","양평군","경기"
"50016957","아산슈퍼","041-542-5359","충청남도 아산시 영인로 59-0","336-823","아산시","충남"
"50021497","아세아사진관","054-933-3730","경상북도 성주군 성주읍 경산리 30-1","719-801","성주군","경북"
"50043600","아셀주짓수 종합격투기","--","경상남도 거제시 옥포대첩로3길 1-0 201호","53223","거제시","경남"
"50023135","아소비 공부방 창녕센터점","--","경상남도 창녕군 갈전1길 24-5","50317","창녕군","경남"
"50038663","아시아드메디칼온누리약국","032-461-3322","인천광역시 남동구 인하로 568-0 1층 104호","21582","인천광역시","인천"
"50012625","아시안마트","02-2299-3357","서울특별시 성동구 무학로6길 50-0 쉐르빌 103","04709","서울특별시","서울"
"50003327","아싸마트","053-381-5808","대구광역시 북구 대불로5길 18-0","41517","대구","대구"
"50015605","아울렛D.C마트","043-844-6959","충청북도 충주시 번영대로 170-0","27350","충주시","충북"
"50043796","아이꿈터 김해점","--","경상남도 김해시 능동로 25-0 25","50986","김해시","경남"
"50018220","아이네트샘동이학원","063-461-3369","군산시 나운동 1519-1","573-350","군산시","전북"
"50042204","아이니 안경","","서울 영등포구 대림로19길14","","영등포구","서울"
"50042269","아이니 안경","","서울 영등포구 대림로19길14","","영등포구","서울"
"50042430","아이니 안경","--","서울특별시 영등포구 대림로19길 14-0","07418","서울특별시","서울"
"50042206","아이들꿈피아노","","서울 영등포구 대림로21길5-1","","영등포구","서울"
